DLPFC	ACC	PUT	GP-INT	GP-EXT	CAUN-H	CAUN-B	HIPP-CA2	CB	THAL	NACC	HIPP-DG
9.687239851	9.325690116	8.902359382	9.738801347	9.747253007	8.936324184	9.244116589	8.847215612	8.499145215	9.397758745	8.876074508	8.952951019
8.656452829	7.732758273	7.178397657	7.707503705	7.776051572	7.318713541	7.379060261	6.423794378	6.645493782	7.720687931	7.038847849	7.006119289
9.755045481	9.267725674	9.070913856	9.923181672	9.912198411	9.047420682	9.172847911	9.064130004	8.768944505	9.568829658	8.857640112	9.296153647
7.381256014	6.805649567	5.97399795	7.107135788	7.151994082	6.500523106	6.726954299	6.322586407	5.882356218	6.638475037	5.938082871	5.195227982
10.02950479	9.323548674	8.937442874	9.677622803	9.637248161	9.120515472	9.152416962	8.042048632	8.791334205	9.07967133	8.855396328	7.684843205
7.88884993	7.648561881	7.704778078	7.56893438	7.57142272	7.418808292	7.294613264	7.090688231	7.344340412	7.343985767	7.522439586	7.713557229
9.558697675	9.006583282	9.265790478	9.06331329	9.000161143	8.567647435	8.685954787	8.501559843	9.091618882	8.892320256	8.826357053	9.083181318
9.433536204	9.226345538	8.904157074	9.208796544	9.211851695	9.231848369	8.737453031	9.191525273	8.82988141	8.308463155	8.885144603	8.95203481
10.22640044	10.11224725	10.43350462	10.30655774	10.3862852	10.30666039	10.06848412	10.47950451	10.0631764	9.821936431	10.40790244	10.4824239
4.041321389	4.60498562	1.101932917	4.906461208	5.327291327	3.921245373	4.632795468	2.841484137	1.029901896	4.063451582	3.465908232	1.78917688
4.252696468	4.719536929	3.700553179	5.657337614	5.413889639	3.765682936	4.494514191	2.935543536	0.677622886	4.390723807	2.794070059	1.232632846
7.308835757	7.626295123	9.937049318	9.171279929	8.332094488	8.163331917	7.812805514	9.148250453	6.353092016	10.25416302	9.413770821	8.398358183
6.530368281	6.267324902	4.399464284	6.060333264	5.853538082	4.589743465	4.487919727	3.392306059	2.433818957	6.363711611	5.416135327	4.401882651
1.270042544	1.049961011	1.103614496	0.685111416	0.925370652	1.930619052	1.058576877	1.483997822	1.386187943	0.921759884	0.880806347	0.69887919
0.805870089	1.073155016	1.252718003	0.680750995	0.786003758	0.966532271	0.989796372	1.662787233	0.67448798	0.943880062	4.887237581	0.70293633
3.074911975	2.866705283	3.858136546	3.628607706	3.662678085	3.037783015	3.680325217	3.751140203	2.22034854	3.679712898	3.186234365	3.028678325
9.187686648	8.716306372	8.976972575	9.739262667	9.537252806	8.535024158	8.714779974	7.892576979	8.054052638	9.116965803	8.53422804	7.69402799
8.76556168	8.706158454	6.649048525	8.939336131	9.14182875	7.252110583	7.334421023	7.426605864	8.244640605	8.382609591	7.138364642	7.682113052
7.607019481	6.903398368	4.825161406	6.668428899	6.989816745	4.823133499	5.00024198	5.531415445	5.89578305	6.792078595	5.579665216	5.517638559
6.285370735	6.669688033	6.291691147	7.686027493	7.58121438	6.837656182	6.726050041	6.255599905	4.695117428	7.463568129	6.107778056	6.228276673
6.846280385	7.185526319	6.114750726	7.874520823	7.963278215	6.495705511	7.127336752	6.424156943	5.172804974	7.343434828	6.496026572	6.36711405
6.308084742	6.094600185	6.078772953	6.964042231	7.250581388	6.138730258	5.530665356	4.948387024	6.043916803	6.158872855	5.651500166	5.27170214
6.666606475	6.365329172	5.651253752	7.641833104	7.35612203	6.249380404	6.269080085	4.865273311	6.543188728	6.377584636	5.756952828	5.09815725
7.295617806	7.096694974	6.041649546	7.317643649	7.196604881	6.33181147	6.686831987	5.559299321	6.333798949	6.600144364	6.22997183	5.427058792
9.256611053	8.804414586	8.01073376	9.051422335	9.15689122	8.107876001	8.434721713	7.170817918	8.482312741	8.972317499	8.169337826	7.309418674
4.237669806	5.656176977	5.342060353	4.475894679	4.721428036	5.67538567	5.19005576	5.408965515	2.639023354	5.054457515	6.067456713	4.398193464
3.571678043	6.703207042	5.104634903	2.380634577	3.0481539	6.071709077	5.516561723	4.214916714	0.67448798	2.626876977	6.241747909	3.297330516
5.854269719	5.788541018	5.448031612	6.883058554	6.639353345	5.31323324	5.685460514	5.63685645	5.840694353	6.876233109	5.087931568	5.750066226
6.69346463	6.577770077	6.459950635	7.620095338	7.608447536	6.49667977	6.441613173	6.376714315	6.469526304	7.3897532	6.023819493	6.57920432
7.549754427	7.650936825	7.629943022	8.496486702	8.61613394	7.635810896	7.426205335	7.627403397	7.518035641	8.322813595	7.084762305	7.880223402
1.798638344	2.328055466	0.67448798	1.505074178	1.886983995	2.029688619	0.680750995	1.138758739	2.199781755	0.67448798	2.794643162	0.766128808
5.458227849	5.599229874	5.762880197	7.240282464	7.426576535	5.962776072	6.061698157	6.757894621	6.000625207	6.489216379	5.376316395	6.044142832
9.613541832	8.272820264	8.592517189	9.639220797	9.568151483	8.188952644	8.277572467	8.560371725	8.325578014	8.60078966	8.236939035	7.809545951
6.526272061	6.068389194	7.078682412	7.077481777	6.621218739	6.102804383	6.384472119	5.58489277	4.988793982	6.595578958	6.163794508	5.358468987
5.757628502	5.548410522	6.111785729	6.355753533	5.934570353	5.797279537	5.992293763	5.048917436	4.148736161	6.144461547	5.753144091	4.968356277
2.741942985	3.065755365	3.82013	3.091142061	2.776506564	1.30416791	2.896020308	3.53008793	2.234534934	2.258682169	3.587663406	2.646394464
4.064833919	3.81166896	4.050552109	4.455442923	4.063327452	4.022969387	4.070115413	4.177799059	4.018690027	4.674905042	4.064931965	3.802959939
6.025011395	5.735110614	5.762996361	6.139131258	5.220857544	5.956926831	5.957151454	6.323943893	5.288197952	6.004334476	7.108519888	5.651628903
4.237518413	3.511478704	3.047664037	2.626369635	2.640756366	2.736218258	2.37082879	2.26045608	4.22800063	1.581152759	3.30230823	3.736126572
8.127653164	7.342550976	6.785294653	6.932297961	7.244034666	6.452613724	6.363876896	7.150254899	8.167250821	6.703232501	6.710897987	7.670321094
2.546839711	2.432598924	0.834006609	0.67448798	0.67448798	2.06918947	1.612545693	1.361830476	3.096920913	1.676758602	0.861436855	1.221678653
6.334706509	5.0408885	4.96442468	5.09945283	4.80601438	5.00141619	4.872549932	4.093978732	6.527012257	4.779825098	5.146314545	3.287950897
7.48493571	7.092325744	6.422813717	7.322870128	7.341509939	6.367990083	6.60854833	6.031580979	6.043408311	6.938559302	6.403556511	6.353193383
9.187686648	8.674308531	7.840816887	8.516449095	8.477789634	7.817308065	7.827427689	7.227139327	7.700562132	8.261770306	7.762750997	7.543960222
6.849810479	5.811160625	6.188570886	6.304516254	6.510618548	5.562907023	5.319493056	5.44813877	5.678437896	6.477996358	5.66154387	5.109967966
9.852710373	9.45590275	9.532856584	10.16893554	10.23526574	9.088569495	9.16319525	9.175890136	9.358859187	9.938410281	9.186416489	9.515739396
10.28569199	9.713130538	9.792901859	10.49529405	10.63468056	9.586508701	9.519470627	9.163661489	9.595687686	10.50092769	9.467566073	9.61285081
7.62085021	5.407410916	4.945246572	6.659616992	6.449175701	5.224527076	5.107679506	5.491843369	5.796310492	6.247720922	5.188267728	4.777176974
6.609180569	5.511545917	5.080553012	6.342605064	6.520424174	5.65771117	5.18767574	5.286203392	6.160994569	6.294132948	5.02681686	4.980181544
8.895174248	8.211027908	8.043614949	8.91917631	8.736730835	8.086145777	7.728551563	8.286872425	8.525794382	8.950418614	7.870853825	8.395843985
10.79049623	10.1022064	9.881199819	11.05527299	11.01104521	9.763480944	9.501319959	9.002392617	10.30473307	10.7760793	9.64892382	9.655295302
4.907174992	4.268927259	2.337994179	3.065335633	2.219736647	2.9137843	3.293054467	4.492715482	3.118121895	4.158089839	1.640913813	4.281761864
5.452454192	4.516829368	3.490877559	4.309094886	4.3963424	4.300919024	4.116639368	4.795928919	4.535217307	4.872549932	3.579066478	5.232055562
8.66951884	8.269510889	7.979907092	8.710399692	8.550133674	8.367970805	8.624059535	7.730353864	8.230670486	7.750872327	8.078228101	7.648868604
9.206853562	9.023702246	9.639578091	9.64548267	9.707491433	9.323624693	9.669923393	9.056301434	9.016433081	9.689289547	9.579766967	8.94266055
7.242499485	6.666927033	6.412305568	7.509401694	7.483377651	6.704702841	6.802818916	5.863203459	7.528882298	7.131043947	6.675620583	5.79808316
7.36313894	6.616702584	6.505782621	7.603633152	7.353586766	6.407155869	6.720345207	6.200911507	6.661252861	6.593101376	6.240577061	6.055126476
8.235951784	7.878893668	8.240954564	8.476032558	8.918484722	8.409535248	8.351171258	9.649314872	7.815808299	8.905302608	8.110327701	9.418120203
6.942026172	6.039371286	5.276236332	6.567703426	6.777465437	5.714201803	5.862451489	5.916668794	5.567189079	6.389052952	5.514799878	5.82030442
5.268510281	4.635374985	4.616709364	5.071523327	5.372803317	4.343365652	4.334765739	2.84114556	4.449627255	5.113175223	5.296461994	3.910670121
5.742991512	4.982813466	5.581616774	5.819136039	6.242926679	5.204081343	5.1916545	4.489967154	4.880566419	6.17779692	5.578346524	4.782642669
7.34539926	7.040462431	6.537988765	8.037135002	8.020590531	6.637904766	6.52911569	5.370418821	5.611092904	8.201506225	7.487078895	5.620171016
9.096855899	8.474449124	8.381814161	9.356350352	8.668939496	8.053718798	8.896894403	7.899035462	8.068536617	8.533513127	8.936553204	8.106978074
2.503618848	2.632958234	2.417130707	3.190810594	3.233870109	2.471031834	1.504255852	2.084395925	1.482168555	1.820407447	1.719933855	1.720740401
4.189005884	3.632249624	4.50589119	5.161104199	5.258435777	4.037492682	3.85299442	3.558431919	3.435195748	5.531255014	3.584240057	4.010651096
5.002264616	4.461414233	4.601801345	5.681379776	6.041024409	4.562101382	4.651284545	4.194289696	4.617271638	5.936290417	4.877030683	3.588722535
7.991342789	7.497652386	7.609215413	9.641640431	9.250723551	7.365711468	8.647151106	6.134772248	8.623288409	8.693642727	7.413024744	5.97088231
6.097458808	5.588416773	5.524802239	6.73808037	6.831439359	6.029010725	5.915564664	5.129304851	6.082946707	6.344080439	5.548464407	5.896886481
6.333964027	6.590643455	5.784746338	7.267743527	7.223988985	6.679239168	6.800497664	6.19295989	6.914818335	6.231680363	6.460632219	6.753271425
7.020230107	7.428602482	7.151313705	8.394716267	8.304623834	7.500774006	7.609919014	6.872217288	7.574041952	7.805471595	7.282251187	7.588487881
4.258583572	3.314094813	4.011169818	3.316002358	4.051890908	3.732527661	3.408171016	3.429015938	3.753831114	3.997373236	3.983806383	3.560642338
4.388692122	3.779551083	4.417560718	4.971682519	4.381325478	3.910318654	4.011849097	3.371298537	4.906275385	4.718741201	3.837817208	3.59575006
1.561177266	1.60875815	0.710530341	0.67448798	0.67448798	0.67448798	1.421381414	1.500291066	1.30494414	0.67448798	0.762958101	0.67448798
2.536726986	1.429651828	2.28455584	0.67448798	0.67448798	0.67448798	1.660749984	4.195431207	0.759650927	0.67448798	0.737222893	1.185185338
5.085796401	3.635993391	1.161292184	1.556549618	2.749221488	3.103450611	4.079273252	3.087925539	5.434931426	0.751580744	1.714434626	3.978080944
7.187875032	6.242926679	8.273519585	5.976963562	6.575035301	7.308934347	7.263806423	6.064532909	8.842637833	5.360794225	6.566802241	7.793226185
0.67448798	1.465905359	3.250699363	1.717548722	0.680750995	1.035942716	0.868685534	2.4972429	0.883546374	1.450023299	1.784805133	2.105230055
6.156823995	5.483773205	6.255018902	5.56478879	5.308421667	5.322637926	5.114855492	5.279556195	7.483911802	5.140352252	6.277211928	5.775714184
6.868975515	6.160689713	5.8402254	6.588455942	6.496824641	5.68773469	5.729086642	6.63333114	6.288902359	5.994754371	5.887597755	6.799908326
5.593556726	5.145229224	4.35845099	5.065626309	5.042662499	4.469129062	4.828191015	5.444436711	5.271825072	3.98552055	4.409831718	5.814129547
6.182188797	6.39477879	6.499641956	7.031086877	6.932297961	6.724667971	6.922271373	5.923505895	6.910085784	6.720316194	6.109194207	6.066372377
8.847229528	8.130970815	8.61934065	8.595171641	8.594298248	8.197045229	8.422527719	6.987009551	8.719825002	8.617598469	8.05296711	7.420973324
4.648109124	3.990819153	3.462553485	5.30407633	5.468456448	4.30094202	4.456306083	4.194239201	4.016709999	4.325506023	3.513516569	6.091295547
8.443646808	7.730452184	7.770775647	8.314591791	8.352526993	7.344143424	7.476279797	6.934277234	7.660134157	8.116991926	7.429035579	7.443408294
8.900821522	8.774781113	8.349265506	9.512256576	9.593059278	8.587897364	8.294345269	8.529567526	7.500519228	10.13654357	8.114789475	7.63715046
6.290571102	5.87892273	6.040627063	5.82042553	6.787215403	5.682155872	5.719323712	5.261103776	5.864168026	7.097149062	5.86569187	5.655958276
6.553511367	5.460761118	6.389052952	6.440795834	6.819083331	5.525879655	5.422436239	4.815766388	5.421999865	7.176752344	5.465627863	5.123565251
6.499780994	6.458152659	6.509086416	7.70141848	7.831282683	6.389000302	6.14556579	4.911426458	7.302974776	7.645484704	6.333908082	6.374212022
4.769642194	4.654003123	4.13507274	5.160972792	5.00920507	4.093554616	4.402318558	3.982060813	4.572747405	5.24223065	4.007503634	4.763378388
5.19985528	4.820265463	4.764881264	5.447513977	6.410360254	5.000228477	5.048839682	5.686868082	5.03470445	6.400771963	3.779802281	5.734989256
5.851251072	5.324977767	4.427210701	6.308603354	6.930466978	5.428181917	5.391391728	5.73076591	4.94162897	6.018561261	4.562768396	5.717488932
4.334765739	3.654916594	3.610623909	4.950767461	3.081450073	4.733743814	4.121630069	4.687230524	4.184670574	5.300556502	4.591035585	4.416585182
4.080481388	3.185974869	5.195755885	4.507907579	4.433628672	3.337481184	3.472922346	4.148161342	3.406619734	5.114742707	5.238187478	4.015270268
9.23676819	7.942725531	7.819743867	7.521745354	7.480966918	7.398812945	8.06129394	6.239570562	9.150810339	6.955383376	7.599130046	8.036884201
10.40587897	10.24323983	11.10340571	10.59328491	10.78292624	10.27823402	10.616946	10.55595873	10.64599671	10.50056073	10.27623829	11.16687394
5.051874606	5.095640612	5.207412931	5.722260697	5.767580466	5.183615268	5.649991242	5.456593002	4.881556856	4.48442548	4.880795258	5.911412791
6.068471734	5.623494991	5.925058745	6.286530153	5.761128894	5.840560624	5.995823468	6.232426982	5.326469624	5.851171953	6.409883037	6.115591659
3.061380435	1.810288196	0.828894824	2.947313166	4.297693668	2.026690778	2.328652477	0.751540334	2.704425206	2.547513527	0.702208508	0.850997268
4.482922728	4.623806601	4.22206365	3.999225677	4.873476177	4.226447763	3.954899947	4.865766439	3.628347153	3.751140203	4.443245689	7.022141336
6.483994115	5.828871202	4.734679157	5.899934327	5.935894423	5.08232919	5.179480762	5.528609879	4.251375896	5.184178597	5.005107745	7.159052644
5.537396024	4.831937446	5.392407194	5.900445886	5.839089663	5.031349444	4.588677899	3.569691893	4.697024012	5.936349486	5.352516559	4.700540096
6.84965069	5.846893192	5.85553379	7.100711105	7.103680431	5.572600368	5.459302198	5.644051459	5.096222455	6.46452245	5.112066613	5.273923144
5.703270272	4.531071411	5.590817103	6.299211695	5.949169487	4.338064808	4.563509028	4.248697938	4.419867052	5.091443926	4.712488251	4.721390782
4.812090895	3.581952336	3.389671087	5.157079807	5.686528734	3.2001444	4.041396789	4.394385348	3.607457306	4.903490984	3.486008404	3.442070833
9.862113342	9.08247469	9.523057027	10.24087785	10.69581044	9.189730865	8.630905125	9.25783254	9.208428681	10.14878787	9.374694589	9.219889544
9.862723956	9.086691681	8.415214749	9.598583647	9.518195402	8.693418375	9.300615469	7.762721007	8.590206722	8.572081718	8.405839036	7.554007247
4.304129927	4.287320487	4.564058917	5.143815946	5.656917681	3.739195871	3.833801969	3.980352417	2.828371964	4.972778586	3.783530716	1.690206008
10.93521148	9.980627736	10.83265984	11.53220582	11.93235497	10.75336601	10.18087069	10.04639529	10.62116234	12.20071011	10.35305553	9.940259667
13.06440779	12.68906462	13.57660925	14.04610453	14.07323431	13.23895892	12.84598648	13.03919341	13.14715736	14.50015926	13.20604508	12.76919116
10.0556412	9.353335591	9.717727933	9.167175183	9.774279843	9.676426292	9.869187914	9.271170064	8.734331099	9.273346648	9.687691071	9.225479729
11.56585118	10.74006052	11.4569245	10.94440175	11.31456803	11.04299279	11.30135848	10.5957905	9.998150283	10.72022243	10.94349828	10.4422267
10.82501431	10.02660834	9.888105163	10.1022064	10.29010146	9.973283844	10.43164595	9.496612014	9.603751484	9.850102541	9.415114687	9.085445746
11.29168359	10.59349366	10.31851558	10.58323392	10.53175198	10.37869675	10.85733225	10.06392219	10.10128788	10.12487402	9.840228843	9.433713334
7.557084474	6.126530006	6.154627892	5.959660076	5.972961041	5.60146257	6.188264815	5.984094942	7.622060249	5.588714009	5.255885401	6.048237613
8.35119059	7.232274169	7.70637457	7.175625204	7.605906096	7.18879546	7.275728634	6.708906104	8.105026713	7.092325744	7.607468061	7.783213092
5.786966928	5.54706021	5.535745216	6.932565757	7.272997881	5.877841728	6.044386449	4.938316925	3.335519859	5.736570311	5.37396817	3.809137843
7.266062449	7.264159266	7.798124442	8.850193737	9.353419869	7.510992493	7.606563845	6.899221626	5.56837618	8.202204116	7.090312337	5.439865393
9.603660775	8.174947007	7.032382083	8.930039682	8.900172911	7.361717854	7.327346691	6.899104879	8.131011038	8.435116489	6.888531489	6.560276083
11.10992574	10.13212817	9.592917589	10.8634756	10.9794744	9.544441161	9.249214882	9.547800042	10.4211435	11.15569048	9.316404711	9.155986927
6.667678135	6.239570562	6.19387143	6.192723007	6.91454897	5.473223306	5.372529809	6.452168209	6.364883611	7.314926332	6.224628704	5.666678811
14.14742949	13.35045718	13.04820015	14.12743869	14.35593547	12.77105216	12.24220594	13.08439027	13.54355668	14.38303244	12.84898136	12.61097766
3.993816302	3.878548132	2.013360017	4.006558181	4.625589725	3.509389485	3.622202723	2.823309604	3.628195445	3.705359637	1.332769866	3.110968023
7.051404401	5.977713976	6.15209897	6.757637168	6.91863771	5.903979612	5.686528734	4.56081996	6.010581411	6.780787955	5.415976247	4.855024056
4.806196042	4.188626166	4.497228601	4.964302356	5.36597045	4.30094202	4.388692122	2.921290912	4.863162482	3.63956325	3.783530716	4.412931677
6.693783087	6.063660439	5.200034252	6.313981192	6.596584532	6.26012635	6.105785703	5.301623203	5.952147473	5.78774705	5.843432066	5.649574494
9.945032198	9.240298872	8.79372547	9.80336952	9.82485331	8.842166605	8.791357099	8.673162486	8.985595325	9.291141795	8.533513127	8.27347778
8.083464537	7.605999252	7.364619947	7.90491122	7.565385862	7.0371276	7.39018361	6.891958609	7.339382579	7.394758151	7.431259427	7.007382246
7.329609193	6.023600246	5.924572942	7.575073387	7.573266944	6.206283955	6.098123999	4.350478519	6.328626117	7.308934347	5.624931175	5.118065402
9.007530916	8.288400153	8.432190709	9.490049698	9.525859391	8.425083241	8.234465093	7.178154879	8.343518527	9.371305215	8.379677258	7.781990987
9.247934136	8.729357785	8.316627883	8.424946231	8.764314754	8.580759129	8.7451131	8.498614087	8.557504783	8.571229929	8.457232225	8.603771186
12.77895747	12.39913774	12.7026427	12.0121013	12.52290291	12.37354925	12.49525009	12.84898136	12.17320791	12.65158175	12.48535427	12.82989921
13.90959061	13.46335478	13.47341158	13.17279299	13.51434202	13.30746921	13.45145192	13.34888049	13.13219742	13.67849126	13.34888049	13.52307869
8.819901507	8.173432804	7.252193242	7.998120367	8.41624669	7.541028437	7.793929242	7.726433599	7.422430674	7.696364171	7.372134991	7.5108133
10.12705949	9.421919077	9.693548269	9.723453237	9.990812163	9.386499619	9.302181661	9.654517206	8.81345667	9.760725661	9.125754502	9.203060906
11.3511387	10.63030481	10.79211533	10.88501746	11.23943228	10.59677519	10.38844369	10.63198909	10.16310405	10.8022661	10.39244259	10.46770429
8.234465093	7.423926611	7.252998375	7.846423128	8.003218997	7.153921782	7.363925798	6.670584722	7.859046923	7.639816883	7.094729286	7.253411277
9.24771665	8.600805801	8.380652334	9.178596049	9.131702806	8.28734614	8.415496917	8.007853862	8.832548027	9.065790495	8.328127724	8.356249334
3.883539823	3.758358168	2.656065527	4.276179938	4.811879803	3.527909943	3.197259589	3.66840687	2.927091519	3.650405636	6.959670544	2.140238274
5.958991006	4.840483706	4.643731456	5.592895955	5.456266731	4.435947526	4.697642355	4.417768605	5.171013095	5.374344289	4.689238744	3.726502232
4.795025347	5.191408533	4.889897956	6.172804937	6.591602864	5.145606736	5.371658738	5.641891178	5.118298695	6.422784439	5.38938442	3.809468572
11.17226337	11.034306	10.79070902	11.21393528	11.38582851	10.69997639	10.49718136	9.687259333	10.43897663	11.49776478	10.88875835	9.355749647
6.125830892	5.842578384	5.665271381	5.798767337	6.432979406	5.643046287	5.840560624	6.499641956	5.571765524	6.18481235	6.192723007	6.087755877
5.867393036	5.143749055	4.802172524	5.428181917	5.790309134	5.379334323	5.392875906	5.846893192	4.956428137	4.721555566	4.957154559	5.65637901
7.045039825	5.809535656	6.279768366	6.565822444	6.474998026	5.731900778	6.306799411	6.115175755	5.767565981	6.359019671	5.79585252	5.435118931
14.1157049	13.25069503	12.77105216	13.65776583	13.56144808	12.92225254	13.09626306	13.0249215	13.22070648	13.43724285	12.58666028	12.47143532
6.111785729	6.334706509	6.600746349	6.247474811	6.06292439	7.054311106	7.379228482	7.485870729	5.500348384	5.848283493	6.096080528	7.783501023
7.90521967	8.320819726	8.356273296	7.896262201	7.890362144	8.930688998	9.092445938	9.47965555	7.279291169	7.599736496	8.077746996	9.607495142
8.235467937	7.913584669	7.552519321	8.166975764	8.382488237	7.899337939	8.003081831	8.683206092	6.766023861	7.74456624	7.266684278	8.561296912
8.198126112	8.29116936	7.725081083	8.185957175	8.227562875	7.815183483	8.074566718	9.069272511	6.836238907	7.881006157	7.631123423	8.409637091
11.05680658	10.40063748	10.47228582	11.30968351	11.34790965	10.59192455	10.65794202	11.35380408	10.51973766	10.84404774	9.935225654	10.18861192
13.16738782	11.88518651	11.44933281	12.25277334	12.10276912	11.49868885	11.61130905	10.56177188	12.00916908	11.96703077	11.26895174	10.56873357
6.562942938	7.924990141	7.786318336	8.142206717	7.547098676	6.48648386	7.774330874	6.415743816	8.703026275	7.342850041	6.76311472	6.95606604
2.496838008	1.536812028	0.887190874	0.67448798	0.67448798	0.968752307	0.726265903	1.620910192	1.406419467	0.693895238	0.760008551	0.67448798
9.033616536	8.430751506	7.259199209	9.321984599	9.405301823	8.004170824	7.954385027	6.753722845	9.351383964	9.155855154	7.484600983	5.776913802
0.67448798	1.752594357	0.876356171	0.67448798	1.171198283	1.141192124	0.823951121	1.433458922	0.743304973	0.67448798	0.858502346	0.920789082
5.63685645	5.172774451	4.866107213	6.503275283	6.429200751	4.77468561	5.052658262	4.708014677	5.678254495	5.756712122	5.02645658	5.332972311
6.511001075	6.144500019	4.631083503	6.431727479	6.702112879	5.85919132	5.543224577	6.878164375	6.657570738	6.526826521	5.196318201	6.959012379
6.078887359	5.99033456	5.588314488	6.139829558	6.247474811	5.493094258	5.749708433	6.669341854	6.71419872	6.591602864	5.551065006	6.670959294
9.07888304	9.04991433	8.329645806	8.847245794	8.850193737	8.022615365	8.672779831	8.82834586	8.296956258	8.198328803	8.176225644	8.618450842
8.738387891	8.480598445	8.030124363	8.640176401	8.872135746	8.06129394	8.248692797	8.338576634	7.93981866	8.22909136	7.712891781	8.307235049
5.506378793	4.857691806	5.681056295	5.704212044	5.741096639	4.887406731	4.971739842	5.09341571	5.28544292	5.769939485	4.900649065	5.285995463
6.01472418	4.835502517	4.874811956	5.584905499	5.672856285	4.835502517	4.873360024	5.146343087	5.24683808	5.019095386	4.765592968	4.776420149
7.0447867	5.918334888	5.743275761	6.513661978	6.214977308	5.53581921	5.56478879	5.162302276	5.82773977	5.426576038	5.340679637	5.436777875
6.046153453	5.249507818	4.753947557	6.361135147	6.325140179	4.841148631	4.208524751	3.404795978	2.966165878	6.035109793	3.930886171	2.979783143
3.679183635	3.033245037	4.373747068	4.993670294	4.73785382	3.710620382	3.153842095	3.045708807	4.873168756	5.263610271	4.056564087	3.983409526
1.116348801	1.10065524	0.908739042	2.507237692	2.916017154	0.680750995	0.702208508	2.2704668	1.561003941	0.869829791	1.984067989	0.67448798
5.666699183	5.397206959	5.0266377	6.182971137	6.263545679	5.424162066	5.421816932	6.18433787	5.032265926	5.567157103	4.896142973	5.389981743
7.545150121	7.736768734	8.012149855	8.017896255	8.041774902	7.623586591	7.82609599	9.088505922	7.62083199	8.349789264	7.95631605	8.594709692
5.790350163	4.697162282	5.070791623	3.991992288	4.360878828	4.720003335	5.032986658	4.486612498	4.484528572	3.004029149	3.455169377	3.852005184
10.28369915	9.129534613	9.752144339	8.954504488	8.911518105	8.786760759	9.51158129	8.467204416	8.665382593	7.953422728	8.757576884	8.540260181
2.580229346	2.752058233	1.062723693	3.71085251	3.636788551	2.688862085	2.020921231	1.35013303	1.097330333	4.364593538	0.873750083	0.67448798
6.795012975	5.984050243	6.633600871	6.081043229	5.762393509	5.556900776	6.244553857	6.302822439	5.085329475	5.13086753	5.973482401	5.386342929
7.337619821	6.925698807	6.422813717	8.272823215	8.046463792	6.673834449	6.310845914	4.224720763	6.328290503	8.17326188	6.472048498	6.230300909
2.751702407	1.975181064	1.777803817	3.680689347	2.978703058	1.458433683	0.792832734	1.259199153	3.838776097	4.008270102	2.590927622	0.67448798
0.680750995	0.948825408	0.693895238	0.67448798	0.680750995	0.906439917	1.099818032	1.545393757	1.131570091	0.67448798	0.917718166	0.704435487
2.112774366	1.238469758	0.715157417	1.32743133	2.969959933	1.960418246	1.558200606	1.432021001	1.30579976	0.67448798	0.693895238	0.989506529
10.4268657	9.764094303	10.41419325	9.927382751	9.954130237	9.896021943	9.680315668	9.74044681	9.442229393	9.779932149	9.854004646	10.35210113
8.043896187	7.950747548	6.814685393	8.249599415	7.989582159	6.407004302	6.611998804	6.294337647	7.984974836	7.778888334	6.6877921	5.878520126
5.569390332	5.011740025	5.067670432	5.76940176	5.634169344	4.651418869	4.780970425	5.75984334	4.559991879	5.921030469	4.643731456	3.833358939
10.13212817	9.830094659	9.811999042	10.77876115	10.95526509	9.637248161	9.783812324	9.972238331	9.61277235	10.43661936	9.631555007	8.832821237
7.457149225	7.034599252	6.888526534	8.09395244	8.373293082	6.636769708	6.537279485	7.163631141	6.946214643	7.392685328	6.90137661	6.073073722
5.251143393	5.132107565	4.467093989	5.852891865	6.537279485	5.41148294	5.453458308	4.67061909	4.524548	5.526533406	5.098377283	5.206352483
7.483174556	7.520996034	7.600283786	8.639418832	8.882098918	7.868189029	8.331332493	7.120409581	7.17648321	8.025720303	7.643491907	8.373449564
8.817837073	8.802695158	8.84588282	9.250770876	9.338765267	8.859141962	8.770586538	7.776051572	8.30298728	8.656878327	8.940903648	8.768202144
6.908954972	6.078887359	5.987698476	6.63795569	6.47812069	5.738888508	5.928273722	5.06784398	5.354266751	5.980119071	5.58965335	4.863724775
7.554845497	6.87921871	7.065491082	7.426841039	7.776213179	6.805457229	6.88320451	6.616450689	6.073042587	7.608019452	6.839532113	6.489633806
5.751428379	5.093943825	4.345457783	1.997144781	3.13738791	3.833230766	3.850910412	4.676201755	5.116111741	3.509643403	4.50341503	4.836437485
11.02288206	9.961454466	9.57452241	8.931664001	9.121679875	9.064746734	9.07414186	9.566378249	9.960846778	9.132440433	9.351392547	10.02179933
9.134470319	9.013848164	9.086691681	9.167661997	9.390132824	9.076348012	9.405267889	10.11401078	9.080653471	9.249840736	8.528947401	9.516127082
5.831401326	6.312631832	6.247080273	6.029701572	6.210307842	6.380424237	6.412080621	6.520975378	6.764032958	5.202043356	6.164220762	6.838182898
7.556098955	8.131474796	7.976587509	7.316040982	7.744150898	7.819743867	8.259304788	7.828319824	8.390976123	7.301342184	8.22909136	7.901238735
10.57715589	11.17370016	10.83330861	10.1389249	10.25124732	10.81059376	10.60150739	10.71745939	11.14324422	9.443195992	11.27454915	10.76479284
7.308934347	7.609395989	6.890875288	9.267725674	9.578023945	7.82435167	6.167750717	3.745395893	4.103669156	9.168998856	6.314938826	2.354714775
